Study_midyear,Country,Region,Site_name,Species,Biome,Leaf_habit,Soil_drainage,MAT,MAP,Species_traducida
1992.0,USA,Texas,Brazos River floodplain,Glycine max,Temperate,Deciduous,Dry,20.0,978.0,Soya
1992.0,USA,Texas,Brazos River floodplain,Sorghum bicolor,Temperate,Deciduous,Dry,20.0,978.0,Sorghum bicolor
1992.0,USA,Michigan,Manistee National Forest,Acer saccharum-Quercus rubra,Temperate,Deciduous,Dry,7.2,810.0,Acer saccharum-Quercus rubra
1992.0,USA,Michigan,Manistee National Forest,Acer saccharum-Quercus rubra,Temperate,Deciduous,Dry,7.2,810.0,Acer saccharum-Quercus rubra
1992.0,USA,Texas,Brazos River floodplain,Sorghum bicolor,Temperate,Deciduous,Dry,20.0,978.0,Sorghum bicolor
1992.0,USA,Texas,Brazos River floodplain,Sorghum bicolor,Temperate,Deciduous,Dry,20.0,978.0,Sorghum bicolor
1992.0,USA,Texas,Brazos River floodplain,Glycine max,Temperate,Deciduous,Dry,20.0,978.0,Soya
1992.0,USA,Maine,Lytle-clearcut,Picea rubens,Temperate,Evergreen,Dry,4.6,1119.0,Picea rubens
1992.0,USA,Texas,Brazos River floodplain,Triticum aestivum,Temperate,Deciduous,Dry,20.0,978.0,Trigo
1992.0,USA,Texas,Brazos River floodplain,Triticum aestivum,Temperate,Deciduous,Dry,20.0,978.0,Trigo
1992.0,Brazil,Rondondia,Fazenda Nova Vida,Brachiaria brizantha,Tropical,Deciduous,Dry,25.5,2200.0,Brachiaria brizantha
1992.0,Brazil,Rondondia,Fazenda Nova Vida,Mix,Tropical,Deciduous,Dry,25.5,2200.0,Mix
1992.5,China,North China,Luanchen,"Triticum aestivum, Zea mays subsp.",Temperate,Deciduous,Dry,12.2,536.7,Maíz
1992.5,USA,Massachusetts,Harvard Forest,Pinus resinosa,Temperate,Evergreen,Dry,8.5,1050.0,Pinus resinosa
1992.5,USA,Massachusetts,Harvard Forest,Tsuga canadensis,Temperate,Evergreen,Dry,8.5,1050.0,Tsuga canadensis
1992.5,China,North China,Luanchen,"Triticum aestivum, Zea mays subsp.",Temperate,Deciduous,Dry,12.2,536.7,Maíz
1992.5,Japan,Hiroshima,Yoshiwa,Quercus serrata,Temperate,Deciduous,Dry,12.1,2174.0,Quercus serrata
1992.5,China,North China,Luanchen,"Triticum aestivum, Zea mays subsp.",Temperate,Deciduous,Dry,12.2,536.7,Maíz
1992.5,USA,Massachusetts,Harvard Forest,Acer rubum,Temperate,Mixed,Dry,8.5,1050.0,Acer rubum
1992.5,USA,Massachusetts,Harvard Forest,Acer rubum,Temperate,Deciduous,Dry,8.5,1050.0,Acer rubum
1993.0,USA,New York,Huntington Wildlife Forest,Fagus grandifolia; Acer rubrum; Betula alleghaniensis,Temperate,Deciduous,Dry,4.4,1010.0,Fagus grandifolia; Acer rubrum; Betula alleghaniensis
1993.0,USA,New York,Huntington Wildlife Forest,Fagus grandifolia; Acer rubrum; Betula alleghaniensis,Temperate,Deciduous,Dry,4.4,1010.0,Fagus grandifolia; Acer rubrum; Betula alleghaniensis
1993.0,USA,Texas,Blackland Research Center,Andropogon gerardii; Schizachyrium scoparium; Sorghastrum nutans; Sorghum halepense,Temperate,Deciduous,Dry,19.0,878.0,Andropogon gerardii; Schizachyrium scoparium; Sorghastrum nutans; Sorghum halepense
1993.0,USA,New York,Huntington Wildlife Forest,Fagus grandifolia; Acer rubrum; Betula alleghaniensis,Temperate,Deciduous,Dry,4.4,1010.0,Fagus grandifolia; Acer rubrum; Betula alleghaniensis
1993.0,USA,New York,Huntington Wildlife Forest,Fagus grandifolia; Acer rubrum; Betula alleghaniensis,Temperate,Deciduous,Dry,4.4,1010.0,Fagus grandifolia; Acer rubrum; Betula alleghaniensis
1993.0,USA,Maine,University Forest,Picea abies,Temperate,Evergreen,Dry,6.0,1020.0,Picea abies
1993.0,USA,Maine,Howland Forest,Picea rubens,Temperate,Evergreen,Mixed,5.5,1000.0,Picea rubens
1993.0,USA,Maine,Howland Forest,Picea rubens,Temperate,Evergreen,Mixed,5.5,1000.0,Picea rubens
1993.0,USA,Wisconsin,Haynes1,Pinus resinosa,Temperate,Evergreen,Dry,4.2,586.0,Pinus resinosa
1993.0,USA,California,USDA FS Institute Forest Genetics,Pinus ponderosa,Temperate,Evergreen,Dry,18.0,1000.0,Pinus ponderosa
1993.0,USA,California,USDA FS Institute Forest Genetics,Pinus ponderosa,Temperate,Evergreen,Dry,18.0,1000.0,Pinus ponderosa
1993.0,USA,California,USDA FS Institute Forest Genetics,Pinus ponderosa,Temperate,Evergreen,Dry,18.0,1000.0,Pinus ponderosa
1993.0,USA,Wisconsin,Haynes1,Pinus resinosa,Temperate,Evergreen,Dry,4.2,586.0,Pinus resinosa
1993.0,USA,California,USDA Institute of Forest Genetics,Pinus ponderosa,Temperate,Evergreen,Dry,18.0,843.0,Pinus ponderosa
1993.0,USA,California,USDA Institute of Forest Genetics,Pinus ponderosa,Temperate,Evergreen,Dry,18.0,843.0,Pinus ponderosa
1993.0,USA,California,USDA Institute of Forest Genetics,Pinus ponderosa,Temperate,Evergreen,Dry,18.0,843.0,Pinus ponderosa
1993.0,USA,California,USDA Institute of Forest Genetics,Pinus ponderosa,Temperate,Evergreen,Dry,18.0,843.0,Pinus ponderosa
1993.5,USA,Massachusetts,Harvard Forest,Tsuga canadensis,Temperate,Evergreen,Dry,8.5,1050.0,Tsuga canadensis
1993.5,USA,Massachusetts,Harvard Forest,Acer rubum,Temperate,Mixed,Dry,8.5,1050.0,Acer rubum
1993.5,USA,Maine,Simmons-10,Pinus strobus-Acer rubrum,Temperate,Evergreen,Dry,6.1,1010.0,Pinus strobus-Acer rubrum
1993.5,USA,Maine,Simmons-9,Acer rubrum-Betula canadensis,Temperate,Deciduous,Dry,6.0,970.0,Acer rubrum-Betula canadensis
1993.5,USA,Maine,Simmons-8,Acer rubrum-Betula canadensis,Temperate,Deciduous,Dry,5.1,920.0,Acer rubrum-Betula canadensis
1993.5,USA,Maine,Simmons-6,Acer rubrum-Populus tremuloides,Temperate,Deciduous,Dry,4.6,985.0,Acer rubrum-Populus tremuloides
1993.5,USA,Maine,Simmons-5,Fagus grandifolia-Tsuga canadensis,Temperate,Deciduous,Dry,4.0,1050.0,Fagus grandifolia-Tsuga canadensis
1993.5,USA,Maine,Simmons-7; Howland,Tsuga canadensis-Acer rubrum,Temperate,Evergreen,Dry,4.6,985.0,Tsuga canadensis-Acer rubrum
1993.5,USA,Maine,Simmons-2,Acer rubrum-Picea rubens,Temperate,Deciduous,Dry,2.6,925.0,Acer rubrum-Picea rubens
1993.5,USA,Maine,Simmons-4,Acer saccharum-Fagus grandifolia,Temperate,Deciduous,Dry,3.1,950.0,Acer saccharum-Fagus grandifolia
1993.5,USA,Maine,Simmons-3,Acer rubrum-Picea rubens,Temperate,Deciduous,Dry,2.6,925.0,Acer rubrum-Picea rubens
1993.5,USA,Maine,Simmons-11,Pinus strobus-Acer saccharum,Temperate,Evergreen,Dry,6.1,1010.0,Pinus strobus-Acer saccharum
1993.5,USA,Maine,Simmons-1,Acer saccharum-Betula alleghaniensis,Temperate,Deciduous,Dry,2.0,900.0,Acer saccharum-Betula alleghaniensis
1993.5,USA,Texas,Neches River,Liquidambar styraciflua; Quercus nigra; Carpinus caroliniana,Temperate,Deciduous,Dry,19.4,1320.0,Liquidambar styraciflua; Quercus nigra; Carpinus caroliniana
1993.5,USA,Massachusetts,Harvard Forest,Acer rubum,Temperate,Deciduous,Dry,8.5,1050.0,Acer rubum
1993.5,China,Beijing,Mt. Dongling,Betula platyphylla,Tropical,Deciduous,Dry,4.8,611.9,Betula platyphylla
1993.5,USA,Ohio,Ohio Ag Research and Development Center,Zea mays,Temperate,Deciduous,Dry,9.6,965.0,Maíz
1993.5,USA,Ohio,Ohio Ag Research and Development Center,Zea mays,Temperate,Deciduous,Dry,9.6,965.0,Maíz
1993.5,USA,Texas,Neches River,Liquidambar styraciflua; Quercus nigra; Carpinus caroliniana,Temperate,Deciduous,Dry,19.4,1320.0,Liquidambar styraciflua; Quercus nigra; Carpinus caroliniana
1993.5,China,Beijing,Mt. Dongling,Quercus wutaishanica,Tropical,Deciduous,Dry,4.8,611.9,Quercus wutaishanica
1993.5,USA,Massachusetts,Harvard Forest,Pinus resinosa,Temperate,Evergreen,Dry,8.5,1050.0,Pinus resinosa
1993.5,USA,Maine,Simmons-13,Acer rubrum-Betula papyrifera,Temperate,Deciduous,Dry,5.9,1180.0,Acer rubrum-Betula papyrifera
1993.5,China,Beijing,Mt. Dongling,Pinus tabulaeformis,Tropical,Evergreen,Dry,4.8,611.9,Pinus tabulaeformis
1993.5,USA,Texas,Neches River,Liquidambar styraciflua; Quercus nigra; Carpinus caroliniana,Temperate,Deciduous,Dry,19.4,1320.0,Liquidambar styraciflua; Quercus nigra; Carpinus caroliniana
1993.5,USA,Maine,Simmons-12,Tsuga canadensis-Fagus grandifolia,Temperate,Evergreen,Dry,6.2,1050.0,Tsuga canadensis-Fagus grandifolia
1993.5,USA,Maine,Simmons-16,Fagus grandifolia-Acer saccharum,Temperate,Deciduous,Dry,6.2,1400.0,Fagus grandifolia-Acer saccharum
1993.5,USA,Ohio,Ohio Ag Research and Development Center,Zea mays,Temperate,Deciduous,Dry,9.6,965.0,Maíz
1993.5,USA,Maine,Simmons-15,Quercus rubra-Fagus grandifolia,Temperate,Deciduous,Dry,6.1,1290.0,Quercus rubra-Fagus grandifolia
1993.5,USA,Maine,Simmons-14,Quercus rubra-Fagus grandifolia,Temperate,Deciduous,Dry,6.1,1290.0,Quercus rubra-Fagus grandifolia
1994.0,USA,Maine,Howland Forest,Picea rubens,Temperate,Evergreen,Mixed,5.5,1000.0,Picea rubens
1994.0,USA,Maine,Howland Forest,Picea rubens,Temperate,Evergreen,Mixed,5.5,1000.0,Picea rubens
1994.0,USA,Texas,Tyler,Pinus taeda,Temperate,Evergreen,Dry,19.4,1360.0,Pinus taeda
1994.0,USA,Texas,Tyler,Pinus taeda,Temperate,Evergreen,Dry,19.4,1360.0,Pinus taeda
1994.0,Canada,Manitoba,BOREAS NSA-CJP,Pinus banksiana,Boreal,Evergreen,Dry,-3.9,585.0,Pinus banksiana
1994.0,Canada,Manitoba,BOREAS NSA-89JP,Pinus banksiana,Boreal,Evergreen,Dry,-3.9,585.0,Pinus banksiana
1994.0,Canada,Saskatchewan,BOREAS SSA-OBS,Picea mariana,Boreal,Evergreen,Dry,1.5,405.0,Picea mariana
1994.0,Canada,Saskatchewan,BOREAS SSA-OA,Populus tremuloides,Boreal,Deciduous,Dry,1.5,405.0,Populus tremuloides
1994.0,Canada,Saskatchewan,BOREAS SSA-OA,Populus tremuloides,Boreal,Deciduous,Dry,0.5,406.0,Populus tremuloides
1994.0,USA,Arizona,Deadman's Wash,Pinus ponderosa,Temperate,Evergreen,Dry,5.5,530.0,Pinus ponderosa
1994.0,USA,Arizona,Deadman's Wash,Juniperus monosperma; Pinus edulis; Pinus ponderosa,Temperate,Evergreen,Dry,6.3,450.0,Juniperus monosperma; Pinus edulis; Pinus ponderosa
1994.0,USA,Arizona,Deadman's Wash,Juniperus monosperma; Pinus edulis,Temperate,Evergreen,Dry,7.1,410.0,Juniperus monosperma; Pinus edulis
1994.0,USA,Arizona,Deadman's Wash,Ceratoides lanata; Juniperus monosperma; Pinus edulis,Temperate,Deciduous,Dry,7.9,350.0,Ceratoides lanata; Juniperus monosperma; Pinus edulis
1994.0,USA,Arizona,Deadman's Wash,Ceratoides lanata,Temperate,Deciduous,Dry,8.5,310.0,Ceratoides lanata
1994.0,Canada,Manitoba,BOREAS NSA-OJP,Pinus banksiana,Boreal,Evergreen,Dry,0.8,450.0,Pinus banksiana
1994.0,Canada,Manitoba,BOREAS NSA-OBS,Picea mariana,Boreal,Evergreen,Dry,0.8,450.0,Picea mariana
1994.0,Canada,Saskatchewan,BOREAS SSA-YJP,Pinus banksiana,Boreal,Evergreen,Dry,1.5,405.0,Pinus banksiana
1994.0,Canada,Saskatchewan,BOREAS SSA-OJP,Pinus banksiana,Boreal,Evergreen,Dry,1.5,405.0,Pinus banksiana
1994.0,Canada,Ontario,Eskwanonwatin Lake-4,Populus tremuloides-Abies balsamea,Boreal,Deciduous,Dry,5.5,842.0,Populus tremuloides-Abies balsamea
1994.0,Canada,Alberta,Lethbridge Research Centre,Fallow,Temperate,Deciduous,Dry,5.7,386.0,Fallow
1994.0,Canada,Manitoba,BOREAS NSA-YJP,Pinus banksiana,Boreal,Evergreen,Dry,0.8,450.0,Pinus banksiana
1994.0,USA,New York,Huntington Wildlife Forest,Fagus grandifolia; Acer rubrum; Betula alleghaniensis,Temperate,Deciduous,Dry,4.4,1010.0,Fagus grandifolia; Acer rubrum; Betula alleghaniensis
1994.0,USA,New York,Huntington Wildlife Forest,Fagus grandifolia; Acer rubrum; Betula alleghaniensis,Temperate,Deciduous,Dry,4.4,1010.0,Fagus grandifolia; Acer rubrum; Betula alleghaniensis
1994.0,USA,New York,Huntington Wildlife Forest,Fagus grandifolia; Acer rubrum; Betula alleghaniensis,Temperate,Deciduous,Dry,4.4,1010.0,Fagus grandifolia; Acer rubrum; Betula alleghaniensis
1994.0,USA,New York,Huntington Wildlife Forest,Fagus grandifolia; Acer rubrum; Betula alleghaniensis,Temperate,Deciduous,Dry,4.4,1010.0,Fagus grandifolia; Acer rubrum; Betula alleghaniensis
1994.0,Canada,Saskatchewan,BOREAS SSA-OBS,Picea mariana,Boreal,Evergreen,Dry,1.5,405.0,Picea mariana
1994.0,Canada,Manitoba,BOREAS NSA-94BS,Picea mariana,Boreal,Evergreen,Dry,-3.9,585.0,Picea mariana
1994.0,Canada,Saskatchewan,BOREAS-SOBS,Picea mariana,Boreal,Evergreen,Dry,0.6,389.0,Picea mariana
1994.0,Canada,Ontario,Eskwanonwatin Lake-3,Populus tremuloides-Abies balsamea,Boreal,Deciduous,Dry,5.5,842.0,Populus tremuloides-Abies balsamea
1994.0,Canada,Manitoba,BOREAS NSA-92BS,Picea mariana,Boreal,Evergreen,Dry,-3.9,585.0,Picea mariana
1994.0,Canada,Ontario,Eskwanonwatin Lake-1,Populus tremuloides-Abies balsamea,Boreal,Deciduous,Dry,5.5,842.0,Populus tremuloides-Abies balsamea
1994.0,Canada,Ontario,Eskwanonwatin Lake-2,Populus tremuloides-Abies balsamea,Boreal,Deciduous,Dry,5.5,842.0,Populus tremuloides-Abies balsamea
1994.0,USA,California,Jasper Ridge,Various,Temperate,Evergreen,Dry,14.0,511.0,Various
1994.0,Canada,Manitoba,BOREAS NSA-CBS,Picea mariana,Boreal,Evergreen,Dry,-3.9,585.0,Picea mariana
1994.0,USA,Texas,Blackland Research Center,Andropogon gerardii; Schizachyrium scoparium; Sorghastrum nutans; Sorghum halepense,Temperate,Deciduous,Dry,19.0,878.0,Andropogon gerardii; Schizachyrium scoparium; Sorghastrum nutans; Sorghum halepense
1994.0,Canada,Saskatchewan,BOREAS SSA-OJP,Pinus banksiana,Boreal,Evergreen,Dry,1.5,405.0,Pinus banksiana
1994.0,Canada,Alberta,Lethbridge Research Centre,Hordeum vulgare,Temperate,Deciduous,Dry,5.7,386.0,Hordeum vulgare
1994.0,Canada,Manitoba,BOREAS NSA-87BS,Picea mariana,Boreal,Evergreen,Dry,-3.9,585.0,Picea mariana
1994.5,USA,Massachusetts,Harvard Forest,Pinus resinosa,Temperate,Evergreen,Dry,8.5,1050.0,Pinus resinosa
1994.5,Canada,Saskatchewan,BOREAS SSA-OBS,Picea mariana,Boreal,Evergreen,Dry,1.5,389.0,Picea mariana
1994.5,USA,Massachusetts,Harvard Forest,Mixed hardwood,Temperate,Deciduous,Dry,6.0,1100.0,Mixed hardwood
1994.5,USA,Massachusetts,Harvard Forest,Acer rubum,Temperate,Deciduous,Dry,8.5,1050.0,Acer rubum
1994.5,USA,Massachusetts,Harvard Forest,Mixed hardwood,Temperate,Deciduous,Dry,6.0,1100.0,Mixed hardwood
1994.5,Canada,Saskatchewan,BOREAS SSA-OBS,Picea mariana,Boreal,Evergreen,Wet,1.5,389.0,Picea mariana
1994.5,Canada,Manitoba,BOREAS NSA-OBS,Picea mariana,Boreal,Evergreen,Medium,0.8,450.0,Picea mariana
1994.5,Canada,Manitoba,BOREAS NSA-YGP,Pinus banksiana,Boreal,Evergreen,Dry,0.8,450.0,Pinus banksiana
1994.5,Canada,Manitoba,BOREAS NSA-OJP,Pinus banksiana,Boreal,Evergreen,Dry,0.8,450.0,Pinus banksiana
1994.5,USA,California,Fallbrook,Western white pine,Temperate,Deciduous,Dry,3.3,1270.0,Western white pine
1994.5,USA,Massachusetts,Harvard Forest,Mixed hardwood,Temperate,Deciduous,Dry,6.0,1100.0,Mixed hardwood
1994.5,USA,Massachusetts,Harvard Forest,Mixed hardwood,Temperate,Deciduous,Dry,6.0,1100.0,Mixed hardwood
1994.5,USA,California,Fallbrook,Annual grasses and blue oak,Temperate,Deciduous,Dry,17.8,310.0,Annual grasses and blue oak
1994.5,USA,California,Fallbrook,Lemon trees,Temperate,Deciduous,Dry,17.8,310.0,Lemon trees
1994.5,USA,California,Fallbrook-OCD,Citrus limon,Mediterranean,Deciduous,Dry,17.8,31.0,Citrus limon
1994.5,USA,California,Fallbrook,Grasses (mix),Mediterranean,Deciduous,Dry,17.8,31.0,Grasses (mix)
1994.5,USA,Massachusetts,Harvard Forest,Acer rubum,Temperate,Mixed,Dry,8.5,1050.0,Acer rubum
1994.5,USA,California,Fallbrook,"Ponderosa pine, white fir",Temperate,Evergreen,Dry,11.7,940.0,"Ponderosa pine, white fir"
1994.5,USA,Massachusetts,Harvard Forest,Mixed hardwood,Temperate,Deciduous,Dry,6.0,1100.0,Mixed hardwood
1994.5,USA,Massachusetts,Harvard Forest,Mixed hardwood,Temperate,Deciduous,Dry,6.0,1100.0,Mixed hardwood
1994.5,USA,Massachusetts,Harvard Forest,Tsuga canadensis,Temperate,Evergreen,Dry,8.5,1050.0,Tsuga canadensis
1995.0,Turkey,Artvin,Murgul,Bromus inermis; Agrostis tenuis; Phleum pratense; Poa pratensis; Festuca spp.,Temperate,Deciduous,Dry,13.5,1010.0,Bromus inermis; Agrostis tenuis; Phleum pratense; Poa pratensis; Festuca spp.
1995.0,Brazil,Rondondia,Fazenda Nova Vida-2,Mix,Tropical,Evergreen,Dry,25.0,2180.0,Mix
1995.0,USA,North Carolina,Coweeta-WS17,Pinus strobus,Temperate,Evergreen,Dry,12.6,1900.0,Pinus strobus
1995.0,USA,North Carolina,Coweeta-WS13,Mixed hardwood,Temperate,Deciduous,Dry,12.6,1900.0,Mixed hardwood
1995.0,USA,North Carolina,Coweeta-WS6,Mixed hardwood,Temperate,Deciduous,Dry,12.6,1900.0,Mixed hardwood
1995.0,Brazil,Rondondia,Fazenda Nova Vida-1,Mix,Tropical,Evergreen,Dry,25.0,2180.0,Mix
1995.0,USA,North Carolina,Coweeta-WS18,Mixed hardwood,Temperate,Deciduous,Dry,12.6,1900.0,Mixed hardwood
1995.0,Norway,Svalbard,East Br¿gger Glacier,Saxifraga oppositifolia; Salix polaris; Dryas octopetara,Arctic,Deciduous,Dry,-5.5,362.0,Saxifraga oppositifolia; Salix polaris; Dryas octopetara
1995.0,USA,Tennessee,Oak Ridge,Acer rubrum,Temperate,Deciduous,Dry,13.7,1367.0,Acer rubrum
1995.0,USA,Wisconsin,Arlington Agricultural Research Station,Zea mays,Temperate,Deciduous,Dry,7.6,791.0,Maíz
1995.0,USA,Wisconsin,Arlington Agricultural Research Station,Zea mays,Temperate,Deciduous,Dry,7.6,791.0,Maíz
1995.0,USA,Wisconsin,Arlington Agricultural Research Station,Zea mays,Temperate,Deciduous,Dry,7.6,791.0,Maíz
1995.0,USA,Wisconsin,Goose Pond Sanctuary,Grasses (mix),Temperate,Deciduous,Dry,7.6,791.0,Grasses (mix)
1995.0,Turkey,Artvin,Murgul,Robinia pseudoacacia,Temperate,Deciduous,Dry,13.5,1010.0,Robinia pseudoacacia
1995.0,Turkey,Artvin,Murgul,Robinia pseudoacacia,Temperate,Deciduous,Dry,13.5,1010.0,Robinia pseudoacacia
1995.0,USA,Tennessee,Walker Branch,Quercus spp.,Temperate,Deciduous,Dry,13.8,1352.0,Quercus spp.
1995.0,USA,New York,Labrador Hollow Unique Area,Acer rubrum; Pinus strobus; Tsuga canadensis; Larix laricina,Temperate,Mixed,Wet,6.5,1170.0,Acer rubrum; Pinus strobus; Tsuga canadensis; Larix laricina
1995.0,USA,Massachusetts,Harvard Forest-Prospect Hill-WD1,Acer rubrum; Quercus rubra,Temperate,Deciduous,Dry,8.5,1050.0,Acer rubrum; Quercus rubra
1995.0,USA,Massachusetts,Harvard Forest-Prospect Hill-WD2,Acer rubrum; Quercus rubra,Temperate,Deciduous,Dry,8.5,1050.0,Acer rubrum; Quercus rubra
1995.0,USA,Massachusetts,Harvard Forest-Prospect Hill-MD1,Acer rubrum; Quercus rubra,Temperate,Deciduous,Medium,8.5,1050.0,Acer rubrum; Quercus rubra
1995.0,USA,Massachusetts,Harvard Forest-Prospect Hill-MD2,Acer rubrum; Quercus rubra,Temperate,Deciduous,Medium,8.5,1050.0,Acer rubrum; Quercus rubra
1995.0,USA,Massachusetts,Harvard Forest-Prospect Hill-VPD,Acer rubrum; Quercus rubra,Temperate,Deciduous,Wet,8.5,1050.0,Acer rubrum; Quercus rubra
1995.0,USA,Arizona,Coconino NF-Gus Pearson Natural Area,Pinus ponderosa,Temperate,Evergreen,Dry,7.5,567.0,Pinus ponderosa
1995.0,USA,Arizona,Coconino NF-Gus Pearson Natural Area,Pinus ponderosa,Temperate,Evergreen,Dry,7.5,567.0,Pinus ponderosa
1995.0,USA,Kansas,Konza Prairie,Andropogon gerardii,Temperate,Deciduous,Dry,12.8,835.0,Andropogon gerardii
1995.0,USA,Kansas,Konza Prairie,Andropogon gerardii,Temperate,Deciduous,Dry,12.8,835.0,Andropogon gerardii
1995.0,USA,Kansas,Konza Prairie,Andropogon gerardii,Temperate,Deciduous,Dry,12.8,835.0,Andropogon gerardii
1995.0,USA,Kansas,Konza Prairie,Andropogon gerardii,Temperate,Deciduous,Dry,12.8,835.0,Andropogon gerardii
1995.0,USA,Kansas,Konza Prairie,Andropogon gerardii,Temperate,Deciduous,Dry,12.8,835.0,Andropogon gerardii
1995.0,USA,Kansas,Konza Prairie,Andropogon gerardii,Temperate,Deciduous,Dry,12.8,835.0,Andropogon gerardii
1995.0,USA,Kansas,Konza Prairie,Andropogon gerardii,Temperate,Deciduous,Dry,12.8,835.0,Andropogon gerardii
1995.0,Norway,Svalbard,East Br¿gger Glacier,Saxifraga oppositifolia; Pottia heimii; Funaria arctica; Sanionia uncinata,Arctic,Mixed,Dry,-5.5,362.0,Saxifraga oppositifolia; Pottia heimii; Funaria arctica; Sanionia uncinata
1995.0,USA,Wisconsin,Arlington Agricultural Research Station,Zea mays,Temperate,Deciduous,Dry,7.6,791.0,Maíz
1995.0,Turkey,Artvin,Murgul,Bromus inermis; Agrostis tenuis; Phleum pratense; Poa pratensis; Festuca spp.,Temperate,Deciduous,Dry,13.5,1010.0,Bromus inermis; Agrostis tenuis; Phleum pratense; Poa pratensis; Festuca spp.
1995.0,USA,Wisconsin,Goose Pond Sanctuary,Andropogon gerardii,Temperate,Deciduous,Dry,7.5,940.0,Andropogon gerardii
1995.0,USA,Wisconsin,Arlington Ag Research Station,Zea mays,Temperate,Deciduous,Dry,7.5,940.0,Maíz
1995.0,USA,Wisconsin,Harshaw Forestry Research Farm,Pinus resinosa,Temperate,Evergreen,Dry,4.9,810.0,Pinus resinosa
1995.0,USA,Arizona,Coconino NF-Gus Pearson Natural Area,Pinus ponderosa,Temperate,Evergreen,Dry,7.5,567.0,Pinus ponderosa
1995.0,USA,Florida,Jefferson-Smurfit,Pinus elliottii,Tropical,Evergreen,Dry,21.7,1330.0,Pinus elliottii
1995.0,USA,Wisconsin,Arlington Ag Research Station,Zea mays,Temperate,Deciduous,Dry,7.5,940.0,Maíz
1995.0,USA,Texas,Blackland Research Center,Andropogon gerardii; Schizachyrium scoparium; Sorghastrum nutans; Sorghum halepense,Temperate,Deciduous,Dry,19.0,878.0,Andropogon gerardii; Schizachyrium scoparium; Sorghastrum nutans; Sorghum halepense
1995.0,USA,Arizona,Coconino NF-Gus Pearson Natural Area,Pinus ponderosa,Temperate,Evergreen,Dry,7.5,567.0,Pinus ponderosa
1995.0,USA,Arizona,Coconino NF-Gus Pearson Natural Area,Pinus ponderosa,Temperate,Evergreen,Dry,7.5,567.0,Pinus ponderosa
1995.0,Norway,Svalbard,East Br¿gger Glacier,Saxifraga oppositifolia,Arctic,Deciduous,Dry,-5.5,362.0,Saxifraga oppositifolia
1995.0,USA,Tennessee,Oak Ridge,Acer saccharum,Temperate,Deciduous,Dry,13.7,1367.0,Acer saccharum
1995.0,USA,Tennessee,Oak Ridge,Acer saccharum,Temperate,Deciduous,Dry,13.7,1367.0,Acer saccharum
1995.0,USA,Tennessee,Oak Ridge,Acer saccharum,Temperate,Deciduous,Dry,13.7,1367.0,Acer saccharum
1995.0,USA,Tennessee,Oak Ridge,Acer rubrum,Temperate,Deciduous,Dry,13.7,1367.0,Acer rubrum
1995.0,USA,Arizona,Coconino NF-Gus Pearson Natural Area,Pinus ponderosa,Temperate,Evergreen,Dry,7.5,567.0,Pinus ponderosa
1995.0,USA,Tennessee,Oak Ridge,Acer rubrum,Temperate,Deciduous,Dry,13.7,1367.0,Acer rubrum
1995.0,USA,Tennessee,Oak Ridge,Acer rubrum,Temperate,Deciduous,Dry,13.7,1367.0,Acer rubrum
1995.0,USA,Tennessee,Oak Ridge,Acer saccharum,Temperate,Deciduous,Dry,13.7,1367.0,Acer saccharum
1995.0,USA,Wisconsin,Harshaw Forestry Research Farm,Populus tristis x P. balsamifera,Temperate,Deciduous,Dry,4.9,810.0,Populus tristis x P. balsamifera
1995.5,USA,Massachusetts,Harvard Forest,Quercus spp.,Temperate,Deciduous,Dry,7.1,1066.0,Quercus spp.
1995.5,USA,Michigan,University of Michigan Biological Station,Populus grandidentata; Populus tremuloides,Temperate,Deciduous,Dry,6.2,750.0,Populus grandidentata; Populus tremuloides
1995.5,USA,North Carolina,Coweeta Hydrologic Laboratory,Liriodendron tulipifera; Acer rubrum; Quercus prinus; Betula lenta,Temperate,Deciduous,Dry,12.6,1800.0,Liriodendron tulipifera; Acer rubrum; Quercus prinus; Betula lenta
