Entry_date,Duplicate_record,Quality_flag,Country,Region,Site_name,Site_ID,Study_midyear,YearsOfData,Latitude,Longitude,Elevation,Manipulation,Manipulation_level,Age_ecosystem,Age_disturbance,Species,Biome,Ecosystem_type,Ecosystem_state,Soil_type,Soil_drainage,Soil_BD,Soil_CN,Soil_sand,Soil_silt,Soil_clay,MAT,MAP,PET,Study_temp,Study_precip,Meas_interval,Annual_coverage,Rs_annual,Rs_annual_err,Rs_interann_err,Rlitter_annual,Ra_annual,Rh_annual,RC_annual,Rs_spring,Rs_summer,Rs_autumn,Rs_winter,Rs_growingseason,Rs_wet,Rs_dry,RC_season,GPP,ER,NEP,NPP,ANPP,BNPP,NPP_FR,TBCA,Litter_flux,Rootlitter_flux,TotDet_flux,Ndep,LAI,BA,C_veg_total,C_AG,C_BG,C_CR,C_FR,C_litter,C_soilmineral,C_soildepth,Notes
2010-04-14,,,USA,Ohio,Morgan County,US-MOC-CKPINE,2005.25,1.0,39.98916667,-82.32888889,,,,,28.0,Pinus strobus; Fraxinus americana; Liriodendron tulipifera; Platanus occidentalis; Elaeagnus umbellatta,Temperate,Forest,Unmanaged,Typic Urdothents (silty clay loam),Dry,,,,,,,,,,,15.0,1.0,310.0,,,,,,,1.037037037,1.185185185,0.793650794,0.296296296,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-04-14,,,USA,Ohio,Morgan County,US-MOC-CKCORN,2005.25,1.0,39.98916667,-82.32888889,,,,,28.0,Zea mays,Temperate,Agriculture,Managed,Typic Urdothents (silty clay loam),Dry,,,,,,,,,,,15.0,1.0,950.0,,,,,,,3.862433862,2.835978836,2.497354497,0.878306878,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-04-16,,,Japan,Hokkaido,Shizunai Experimental Livestock Farm,JP-SHE-CK,2005.0,1.0,42.43333333,142.4833333,,,,30.0,30.0,Phalaris arundinacea; Alopecurus pratensis,Temperate,Grassland,Managed,Thaptic Melanudands Mollic Andisol,Dry,0.78,,74.0,19.0,4.0,7.9,1365.0,,,1152.0,15.0,1.0,1070.0,20.0,28.28427125,,40.0,1030.0,0.037383178,,,,,,,,,,,-80.0,,280.0,,,,,,,,,,,,,,,,7660.0,30.0,
2010-04-16,,,Japan,Hokkaido,Shizunai Experimental Livestock Farm,JP-SHE-164N,2005.0,1.0,42.43333333,142.4833333,,Fertilized,164 kgN/ha,30.0,30.0,Phalaris arundinacea; Alopecurus pratensis,Temperate,Grassland,Managed,Thaptic Melanudands Mollic Andisol,Dry,0.78,,74.0,19.0,4.0,7.9,1365.0,,,1152.0,15.0,1.0,990.0,30.0,21.21320344,,30.0,960.0,0.03030303,,,,,,,,,,,130.0,,620.0,,,,,,,,,,,,,,,,7660.0,,
2010-04-16,,,Japan,Hokkaido,Shizunai Experimental Livestock Farm,JP-SHE-MANU,2005.0,1.0,42.43333333,142.4833333,,Fertilized,Manure,30.0,30.0,Phalaris arundinacea; Alopecurus pratensis,Temperate,Grassland,Managed,Thaptic Melanudands Mollic Andisol,Dry,0.78,,74.0,19.0,4.0,7.9,1365.0,,,1152.0,15.0,1.0,1240.0,40.0,35.35533906,,50.0,1190.0,0.040322581,,,,,,,,,,,-100.0,,480.0,,,,,,,,,,,,,,,,7660.0,,
2010-04-16,,,Japan,Hokkaido,Shizunai Experimental Livestock Farm,JP-SHE-CK,2006.0,1.0,42.43333333,142.4833333,,,,30.0,30.0,Phalaris arundinacea; Alopecurus pratensis,Temperate,Grassland,Managed,Thaptic Melanudands Mollic Andisol,Dry,0.78,,74.0,19.0,4.0,7.9,1365.0,,,1047.0,15.0,1.0,1030.0,20.0,,,650.0,380.0,0.631067961,,,,,,,,,,,-390.0,,300.0,,,,,,,,,,,,,,,,7660.0,,
2010-04-16,,,Japan,Hokkaido,Shizunai Experimental Livestock Farm,JP-SHE-164N,2006.0,1.0,42.43333333,142.4833333,,Fertilized,184 kgN/ha,30.0,30.0,Phalaris arundinacea; Alopecurus pratensis,Temperate,Grassland,Managed,Thaptic Melanudands Mollic Andisol,Dry,0.78,,74.0,19.0,4.0,7.9,1365.0,,,1047.0,15.0,1.0,960.0,20.0,,,600.0,360.0,0.625,,,,,,,,,,,-380.0,,490.0,0.0,,,,,,,,,,,,,,,7660.0,,
2010-04-16,,,Japan,Hokkaido,Shizunai Experimental Livestock Farm,JP-SHE-MANU,2006.0,1.0,42.43333333,142.4833333,,Fertilized,Manure,30.0,30.0,Phalaris arundinacea; Alopecurus pratensis,Temperate,Grassland,Managed,Thaptic Melanudands Mollic Andisol,Dry,0.78,,74.0,19.0,4.0,7.9,1365.0,,,1047.0,15.0,1.0,1190.0,20.0,,,820.0,370.0,0.68907563,,,,,,,,,,,0.0,,500.0,130.0,,,,,,,,,,,,,,,7660.0,,
2010-04-20,,,China,Jiangsu,Xiashu Experimental Forest,CN-XEF-QUERCUS,2005.0,1.0,31.98333333,119.2333333,170.0,,,,55.0,Quercus variabilis,Subtropical,Forest,Unmanaged,Yellow-brown soil,Dry,,12.7,,,,15.1,1019.0,,,,,,,,,,,,,,,,,2.78,,,,,,,,,,,,355.5,,,,,37.5798295,,,,,560.0,,,,
2010-04-20,,,China,Jiangsu,Xiashu Experimental Forest,CN-XEF-PINE,2005.0,1.0,31.98333333,119.2333333,140.0,,,,35.0,Pinus taeda,Subtropical,Forest,Unmanaged,Yellow-brown soil,Dry,,14.2,,,,15.1,1019.0,,,,,,,,,,,,,,,,,4.97,,,,,,,,,,,,255.5,,,,,22.80494674,,,,,840.0,,,,
2010-04-06,,,Thailand,,Huai Kha Khaeng Wildlife Sanctuary,TH-HKW,2004.0,3.0,15.333,99.45,593.5,,,,,Dipterocarpaceae,Tropical,Forest,Natural,Sandy loam,Dry,,,,,,23.5,1242.0,,,,,,,,,,,,,,,,,,6.572,3.63,,,,,,,,,,,,,,,,,,,,,,,,
2010-04-17,,,Spain,Murcia,Cehegin,ES-CEH-NAT,2006.5,2.0,38.1,-1.8,512.0,,,,,Pinus halepensis; Rosmarinus officinalis; Quercus coccifera; Rhamnus lycioides; Juniperus oxycedrus,Mediterranean,Forest,Natural,Loam (Petric calcisol),Dry,,,,,,15.5,370.0,800.0,,,30.0,1.0,766.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3431.0,,,,,,,
2010-04-17,,,Spain,Murcia,Cehegin,ES-CEH-GRA,2006.5,2.0,38.1,-1.8,512.0,,,25.0,,Pinus halepensis; Rosmarinus officinalis; Quercus coccifera; Rhamnus lycioides; Juniperus oxycedrus,Mediterranean,Shrubland,Unmanaged,Loam (Hypercalcid calcisol),Dry,,,,,,15.5,370.0,800.0,,,30.0,1.0,648.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.0,,,,,,,
2010-04-17,,,Spain,Murcia,Cehegin,ES-CEH-MAN,2006.5,2.0,38.1,-1.8,512.0,,,100.0,,Olea europaea,Mediterranean,Forest,Managed,Loam (Calcaric regosol),Dry,,,,,,15.5,370.0,800.0,,,30.0,1.0,427.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1244.0,,,,,,,
2010-04-17,,Q01,Canada,Quebec,Lods Agronomy Research Centre,CA-LAR-NT,2003.0,1.0,45.42916667,-73.93333333,,No-till,,,1.0,Zea mays,Temperate,Agriculture,Managed,Clay loam (Hapludalf),Dry,,,,,,,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,R10 and Q10 estimated from figure
2010-04-17,,Q01,Canada,Quebec,Lods Agronomy Research Centre,CA-LAR-NT180N,2003.0,1.0,45.42916667,-73.93333333,,"No-till, fertilized",180 kgN/ha,,1.0,Zea mays,Temperate,Agriculture,Managed,Clay loam (Hapludalf),Dry,,,,,,,,,,,,,,,,,,,,,,,,1.34,,,,,,,,,,,,,,,,,,,,,,,,,,R10 and Q10 estimated from figure
2010-04-17,,Q01,Canada,Quebec,Lods Agronomy Research Centre,CA-LAR-CT,2003.0,1.0,45.42916667,-73.93333333,,Conventional tillage,,,1.0,Zea mays,Temperate,Agriculture,Managed,Clay loam (Hapludalf),Dry,,,,,,,,,,,,,,,,,,,,,,,,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,R10 and Q10 estimated from figure
2010-04-17,,Q01,Canada,Quebec,Lods Agronomy Research Centre,CA-LAR-CT180N,2003.0,1.0,45.42916667,-73.93333333,,"Conventional tillage, fertilized",180 kgN/ha,,1.0,Zea mays,Temperate,Agriculture,Managed,Clay loam (Hapludalf),Dry,,,,,,,,,,,,,,,,,,,,,,,,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,R10 and Q10 estimated from figure
2010-04-17,,Q01,Canada,Quebec,Lods Agronomy Research Centre,CA-LAR-CT,2003.0,1.0,45.42916667,-73.93333333,,Conventional tillage,,,1.0,Glycine max,Temperate,Agriculture,Managed,Clay loam (Hapludalf),Dry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R10 and Q10 estimated from figure
2010-04-17,,Q01,Canada,Quebec,Lods Agronomy Research Centre,CA-LAR-NT,2003.0,1.0,45.42916667,-73.93333333,,No-till,,,1.0,Glycine max,Temperate,Agriculture,Managed,Clay loam (Hapludalf),Dry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R10 and Q10 estimated from figure
2010-04-17,,,Finland,,SMEAR II,FI-SME,1997.0,1.0,61.85,24.28333333,180.0,,,,35.0,Pinus sylvestris,Boreal,Forest,Unmanaged,Podzols,Dry,,,,,,,,,,,,,,,,,,,,,,,,,,,,999.0,777.0,222.0,261.5,210.0,51.5,,,116.0,90.0,206.0,,,,,,,,,,6560.0,,
2010-04-17,,,Finland,,SMEAR II,FI-SME,1998.0,1.0,61.85,24.28333333,180.0,,,,35.0,Pinus sylvestris,Boreal,Forest,Unmanaged,Podzols,Dry,,,,,,,,,,,0.1,1.0,737.0,,,,,,,,,,,,,,,1004.0,761.0,243.0,261.5,210.0,51.5,,,135.0,90.0,225.0,,,,,,,,,,6560.0,,
2010-04-17,,,Finland,,SMEAR II,FI-SME,1999.0,1.0,61.85,24.28333333,180.0,,,,35.0,Pinus sylvestris,Boreal,Forest,Unmanaged,Podzols,Dry,,,,,,,,,,,0.1,1.0,627.0,,,,,,,,,,,,,,,952.0,815.0,137.0,261.5,210.0,51.5,,,166.0,90.0,256.0,,,,,,,,,,6560.0,,
2010-04-17,,,Finland,,SMEAR II,FI-SME,2000.0,1.0,61.85,24.28333333,180.0,,,,35.0,Pinus sylvestris,Boreal,Forest,Unmanaged,Podzols,Dry,,,,,,,,,,,0.1,1.0,,,,,,,,,,,,,,,,1094.0,898.0,196.0,261.5,210.0,51.5,,,145.0,90.0,235.0,,,,,,,,,,6560.0,,
2010-04-17,,,Finland,,SMEAR II,FI-SME,2001.0,1.0,61.85,24.28333333,180.0,,,,35.0,Pinus sylvestris,Boreal,Forest,Unmanaged,Podzols,Dry,,,,,,,,,,,0.1,1.0,777.0,,,,,,,,,,,,,,,991.0,806.0,185.0,261.5,210.0,51.5,,,170.0,90.0,260.0,,,,,390.5,,96.0,,,6560.0,,
2010-04-17,,,Finland,,SMEAR II,FI-SME,2002.0,1.0,61.85,24.28333333,180.0,,,,35.0,Pinus sylvestris,Boreal,Forest,Unmanaged,Podzols,Dry,,,,,,,,,,,0.1,1.0,602.0,,,,,,,,,,,,,,,1084.0,850.0,234.0,261.5,210.0,51.5,,,269.0,90.0,359.0,,,,,,,,,,6560.0,,
2010-04-17,,,Finland,,SMEAR II,FI-SME,2003.0,1.0,61.85,24.28333333,180.0,,,,35.0,Pinus sylvestris,Boreal,Forest,Unmanaged,Podzols,Dry,,,,,,,,,,,0.1,1.0,634.0,,,,,,,,,,,,,,,974.0,833.0,141.0,261.5,210.0,51.5,,,149.0,90.0,239.0,,,,,413.0,,97.5,,,6560.0,,
2010-04-17,,,Finland,,SMEAR II,FI-SME,2004.0,1.0,61.85,24.28333333,180.0,,,,35.0,Pinus sylvestris,Boreal,Forest,Unmanaged,Podzols,Dry,,,,,,,,,,,0.1,1.0,619.0,,,,,,,,,,,,,,,1068.0,836.0,232.0,261.5,210.0,51.5,,,114.0,90.0,204.0,,,,,463.5,,111.0,,,6560.0,,
2010-04-17,,,Finland,,SMEAR II,FI-SME,2005.0,1.0,61.85,24.28333333,180.0,,,,35.0,Pinus sylvestris,Boreal,Forest,Unmanaged,Podzols,Dry,,,,,,,,,,,0.1,1.0,637.0,,,,,,,,,,,,,,,1073.0,847.0,226.0,261.5,210.0,51.5,,,166.0,90.0,256.0,,,,,464.5,,111.5,,,6560.0,,
2010-04-17,,,Finland,,SMEAR II,FI-SME,2006.0,1.0,61.85,24.28333333,180.0,,,,35.0,Pinus sylvestris,Boreal,Forest,Unmanaged,Podzols,Dry,,,,,,,,,,,0.1,1.0,537.0,,,,,,,,,,,,,,,1003.0,801.0,202.0,261.5,210.0,51.5,,,144.0,90.0,234.0,,,,,502.0,,119.0,,,6560.0,,
2010-04-17,,,Finland,,SMEAR II,FI-SME,2007.0,1.0,61.85,24.28333333,180.0,,,,35.0,Pinus sylvestris,Boreal,Forest,Unmanaged,Podzols,Dry,,,,,,,,,,,0.1,1.0,,,,,,,,,,,,,,,,1104.0,857.0,247.0,261.5,210.0,51.5,,,120.0,90.0,210.0,,,,,,,,,,6560.0,,
2010-04-19,,,Tuscany,,Pianosa,IT-PIA-PINECK,2004.5,2.0,42.58527778,10.07888889,,,,,,Pinus halepensis,Mediterranean,Forest,Unmanaged,,Dry,,,,,,17.0,400.0,,,,,,,,,,,,,,,,,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-04-19,,,Tuscany,,Pianosa,IT-PIA-JUNICK,2004.5,2.0,42.58527778,10.07888889,,,,,,Juniperus phoeniciea; Rosmarinus officinale; Bromus fasciculatus; Pistacia lentiscus,Mediterranean,Shrubland,Unmanaged,,Dry,,,,,,17.0,400.0,,,,,,,,,,,,,,,,,2.13,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-04-19,,,Tuscany,,Pianosa,IT-PIA-ANENACK,2004.5,2.0,42.58527778,10.07888889,,,,,,Avena barbata; Asphodelus ramosus ;Lagurus ovatus,Mediterranean,Grassland,Unmanaged,,Dry,,,,,,17.0,400.0,,,,,,,,,,,,,,,,,1.95,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-04-19,,,Tuscany,,Pianosa,IT-PIA-PINEIRG,2004.5,2.0,42.58527778,10.07888889,,Irrigated,,,,Pinus halepensis,Mediterranean,Forest,Unmanaged,,Dry,,,,,,17.0,400.0,,,,,,,,,,,,,,,,,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-04-19,,,Tuscany,,Pianosa,IT-PIA-JUNIIRG,2004.5,2.0,42.58527778,10.07888889,,Irrigated,,,,Juniperus phoeniciea; Rosmarinus officinale; Bromus fasciculatus; Pistacia lentiscus,Mediterranean,Shrubland,Unmanaged,,Dry,,,,,,17.0,400.0,,,,,,,,,,,,,,,,,3.71,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-04-19,,,Tuscany,,Pianosa,IT-PIA-ANENAIRG,2004.5,2.0,42.58527778,10.07888889,,Irrigated,,,,Avena barbata; Asphodelus ramosus ;Lagurus ovatus,Mediterranean,Grassland,Unmanaged,,Dry,,,,,,17.0,400.0,,,,,,,,,,,,,,,,,4.05,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-04-19,,,China,Hubei,Heshengqiao Experimental Station,CN-HES-CK,2007.0,1.0,29.62,114.36,116.5,,,,1.0,Oryza sativa,Subtropical,Agriculture,Managed,Ultisol (sandy loam),Wet,1.37,6.62,,,,16.8,1577.0,,,,,,,,,,,,,,,,,9.3264,,,Growing,,,,,,,,,,,,,,,,,,,,,,,Row soil
2010-04-19,,,China,Hubei,Heshengqiao Experimental Station,CN-HES-PK,2007.0,1.0,29.62,114.36,116.5,Fertilized,PK,,1.0,Oryza sativa,Subtropical,Agriculture,Managed,Ultisol (sandy loam),Wet,1.37,6.62,,,,16.8,1577.0,,,,,,,,,,,,,,,,,8.92976,,,Growing,,,,,,,,,,,,,,,,,,,,,,,Row soil
2010-04-19,,,China,Hubei,Heshengqiao Experimental Station,CN-HES-NPK1,2007.0,1.0,29.62,114.36,116.5,Fertilized,NPK,,1.0,Oryza sativa,Subtropical,Agriculture,Managed,Ultisol (sandy loam),Wet,1.37,6.62,,,,16.8,1577.0,,,,,,,,,,,,,,,,,9.65872,,,Growing,,,,,,,,,,,,,,,,,,,,,,,Row soil
2010-04-19,,,China,Hubei,Heshengqiao Experimental Station,CN-HES-NPK2,2007.0,1.0,29.62,114.36,116.5,Fertilized,NPK,,1.0,Oryza sativa,Subtropical,Agriculture,Managed,Ultisol (sandy loam),Wet,1.37,6.62,,,,16.8,1577.0,,,,,,,,,,,,,,,,,11.0416,,,Growing,,,,,,,,,,,,,,,,,,,,,,,Row soil
2010-04-19,,,China,Hubei,Heshengqiao Experimental Station,CN-HES-NPK3,2007.0,1.0,29.62,114.36,116.5,Fertilized,NPK,,1.0,Oryza sativa,Subtropical,Agriculture,Managed,Ultisol (sandy loam),Wet,1.37,6.62,,,,16.8,1577.0,,,,,,,,,,,,,,,,,11.4704,,,Growing,,,,,,,,,,,,,,,,,,,,,,,Row soil
2010-04-19,,,China,Hubei,Heshengqiao Experimental Station,CN-HES-NPSR,2007.0,1.0,29.62,114.36,116.5,Fertilized,NP,,1.0,Oryza sativa,Subtropical,Agriculture,Managed,Ultisol (sandy loam),Wet,1.37,6.62,,,,16.8,1577.0,,,,,,,,,,,,,,,,,8.54384,,,Growing,,,,,,,,,,,,,,,,,,,,,,,Row soil
2010-04-19,,,China,Hubei,Heshengqiao Experimental Station,CN-HES-NPKSR,2007.0,1.0,29.62,114.36,116.5,Fertilized,NPK,,1.0,Oryza sativa,Subtropical,Agriculture,Managed,Ultisol (sandy loam),Wet,1.37,6.62,,,,16.8,1577.0,,,,,,,,,,,,,,,,,13.01408,,,Growing,,,,,,,,,,,,,,,,,,,,,,,Row soil
2010-04-19,,,China,Hubei,Heshengqiao Experimental Station,CN-HES-INTCK,2007.0,1.0,29.62,114.36,116.5,,,,1.0,Oryza sativa,Subtropical,Agriculture,Managed,Ultisol (sandy loam),Wet,1.37,6.62,,,,16.8,1577.0,,,,,,,,,,,,,,,,,3.23744,,,,,,,,,,,,,,,,,,,,,,,,,,Interrow soil
2010-04-19,,,China,Hubei,Heshengqiao Experimental Station,CN-HES-INTPK,2007.0,1.0,29.62,114.36,116.5,Fertilized,PK,,1.0,Oryza sativa,Subtropical,Agriculture,Managed,Ultisol (sandy loam),Wet,1.37,6.62,,,,16.8,1577.0,,,,,,,,,,,,,,,,,3.09808,,,,,,,,,,,,,,,,,,,,,,,,,,Interrow soil
2010-04-19,,,China,Hubei,Heshengqiao Experimental Station,CN-HES-INTNPK1,2007.0,1.0,29.62,114.36,116.5,Fertilized,NPK,,1.0,Oryza sativa,Subtropical,Agriculture,Managed,Ultisol (sandy loam),Wet,1.37,6.62,,,,16.8,1577.0,,,,,,,,,,,,,,,,,3.9128,,,,,,,,,,,,,,,,,,,,,,,,,,Interrow soil
2010-04-19,,,China,Hubei,Heshengqiao Experimental Station,CN-HES-INTNPK2,2007.0,1.0,29.62,114.36,116.5,Fertilized,NPK,,1.0,Oryza sativa,Subtropical,Agriculture,Managed,Ultisol (sandy loam),Wet,1.37,6.62,,,,16.8,1577.0,,,,,,,,,,,,,,,,,3.25888,,,,,,,,,,,,,,,,,,,,,,,,,,Interrow soil
2010-04-19,,,China,Hubei,Heshengqiao Experimental Station,CN-HES-INTNPK3,2007.0,1.0,29.62,114.36,116.5,Fertilized,NPK,,1.0,Oryza sativa,Subtropical,Agriculture,Managed,Ultisol (sandy loam),Wet,1.37,6.62,,,,16.8,1577.0,,,,,,,,,,,,,,,,,3.76272,,,,,,,,,,,,,,,,,,,,,,,,,,Interrow soil
2010-04-19,,,China,Hubei,Heshengqiao Experimental Station,CN-HES-INTNPSR,2007.0,1.0,29.62,114.36,116.5,Fertilized,NP,,1.0,Oryza sativa,Subtropical,Agriculture,Managed,Ultisol (sandy loam),Wet,1.37,6.62,,,,16.8,1577.0,,,,,,,,,,,,,,,,,3.6448,,,,,,,,,,,,,,,,,,,,,,,,,,Interrow soil
2010-04-19,,,China,Hubei,Heshengqiao Experimental Station,CN-HES-INTNPKSR,2007.0,1.0,29.62,114.36,116.5,Fertilized,NPK,,1.0,Oryza sativa,Subtropical,Agriculture,Managed,Ultisol (sandy loam),Wet,1.37,6.62,,,,16.8,1577.0,,,,,,,,,,,,,,,,,4.32016,,,,,,,,,,,,,,,,,,,,,,,,,,Interrow soil
2010-04-19,,,China,Hubei,Heshengqiao Experimental Station,CN-HES-BSVCK,2007.0,1.0,29.62,114.36,116.5,,,,1.0,Oryza sativa,Subtropical,Agriculture,Managed,Ultisol (sandy loam),Wet,1.37,6.62,,,,16.8,1577.0,,,,,,,,,,,,,,,,,1.58656,,,,,,,,,,,,,,,,,,,,,,,,,,Bare soil
2010-04-19,,,China,Hubei,Heshengqiao Experimental Station,CN-HES-BSVPK,2007.0,1.0,29.62,114.36,116.5,Fertilized,PK,,1.0,Oryza sativa,Subtropical,Agriculture,Managed,Ultisol (sandy loam),Wet,1.37,6.62,,,,16.8,1577.0,,,,,,,,,,,,,,,,,1.75808,,,,,,,,,,,,,,,,,,,,,,,,,,Bare soil
2010-04-19,,,China,Hubei,Heshengqiao Experimental Station,CN-HES-BSVNPK1,2007.0,1.0,29.62,114.36,116.5,Fertilized,NPK,,1.0,Oryza sativa,Subtropical,Agriculture,Managed,Ultisol (sandy loam),Wet,1.37,6.62,,,,16.8,1577.0,,,,,,,,,,,,,,,,,2.55136,,,,,,,,,,,,,,,,,,,,,,,,,,Bare soil
2010-04-19,,,China,Hubei,Heshengqiao Experimental Station,CN-HES-BSVNPK2,2007.0,1.0,29.62,114.36,116.5,Fertilized,NPK,,1.0,Oryza sativa,Subtropical,Agriculture,Managed,Ultisol (sandy loam),Wet,1.37,6.62,,,,16.8,1577.0,,,,,,,,,,,,,,,,,2.17616,,,,,,,,,,,,,,,,,,,,,,,,,,Bare soil
2010-04-19,,,China,Hubei,Heshengqiao Experimental Station,CN-HES-BSVNPK3,2007.0,1.0,29.62,114.36,116.5,Fertilized,NPK,,1.0,Oryza sativa,Subtropical,Agriculture,Managed,Ultisol (sandy loam),Wet,1.37,6.62,,,,16.8,1577.0,,,,,,,,,,,,,,,,,2.00464,,,,,,,,,,,,,,,,,,,,,,,,,,Bare soil
2010-04-19,,,China,Hubei,Heshengqiao Experimental Station,CN-HES-BSVNPSR,2007.0,1.0,29.62,114.36,116.5,Fertilized,NP,,1.0,Oryza sativa,Subtropical,Agriculture,Managed,Ultisol (sandy loam),Wet,1.37,6.62,,,,16.8,1577.0,,,,,,,,,,,,,,,,,2.37984,,,,,,,,,,,,,,,,,,,,,,,,,,Bare soil
2010-04-19,,,China,Hubei,Heshengqiao Experimental Station,CN-HES-BSVNPKSR,2007.0,1.0,29.62,114.36,116.5,Fertilized,NPK,,1.0,Oryza sativa,Subtropical,Agriculture,Managed,Ultisol (sandy loam),Wet,1.37,6.62,,,,16.8,1577.0,,,,,,,,,,,,,,,,,2.58352,,,,,,,,,,,,,,,,,,,,,,,,,,Bare soil
2010-04-21,,,Austria,,,AT-MWA-CK,2005.0,1.0,47.58055556,11.63916667,910.0,,,,120.0,Picea abies,Temperate,Forest,Natural,"Chromic cambisols, Rendzic leptosols",Dry,,,,,,5.7,1480.0,,,,14.0,0.67,622.0,,,,233.25,388.75,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,250.0,,,,
2010-04-21,,,Austria,,,AT-MWA-CK,2006.0,1.0,47.58055556,11.63916667,910.0,,,,120.0,Picea abies,Temperate,Forest,Natural,"Chromic cambisols, Rendzic leptosols",Dry,,,,,,5.7,1480.0,,,,14.0,0.67,622.0,,,,233.25,388.75,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,250.0,,,,
2010-04-21,,,Austria,,,AT-MWA-4C,2005.0,1.0,47.58055556,11.63916667,910.0,Warmed,+4 C,,120.0,Picea abies,Temperate,Forest,Natural,"Chromic cambisols, Rendzic leptosols",Dry,,,,,,5.7,1480.0,,,,14.0,0.67,901.9,,,,338.2125,563.6875,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,250.0,,,,
2010-04-21,,,Austria,,,AT-MWA-4C,2006.0,1.0,47.58055556,11.63916667,910.0,Warmed,+4 C,,120.0,Picea abies,Temperate,Forest,Natural,"Chromic cambisols, Rendzic leptosols",Dry,,,,,,5.7,1480.0,,,,14.0,0.67,914.34,,,,342.8775,571.4625,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,250.0,,,,
2010-04-21,,Q03,China,Yunnan,Ailao Mountains Nature Preserve,CN-AMN-CK,2004.0,1.0,24.53333333,101.0166667,2476.0,,,,,Lithocarpus chintungensis; Rhododendron leptothrium; Vaccinium ducluoxii; Lithocarpus xylocarpus; Castanopsis wattii; Schima noronhae; Hartia sinensis; Manglietia insignsis,Subtropical,Forest,Natural,Loamy alfisols,Dry,,,,,,11.3,1840.0,,,,30.0,1.0,992.0,,,,327.36,664.64,0.33,,,,,,,,,,,,,,,,,226.0,,,,,91.0,,,,,,,,,Q10s estimated from Table 1
2010-04-21,,Q03,China,Yunnan,Ailao Mountains Nature Preserve,CN-AMN-LR,2004.0,1.0,24.53333333,101.0166667,2476.0,Litter manipulation,Litter removed,,,Lithocarpus chintungensis; Rhododendron leptothrium; Vaccinium ducluoxii; Lithocarpus xylocarpus; Castanopsis wattii; Schima noronhae; Hartia sinensis; Manglietia insignsis,Subtropical,Forest,Natural,Loamy alfisols,Dry,,,,,,11.3,1840.0,,,,30.0,1.0,512.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.0,,,,,,,,,Q10s estimated from Table 1
2010-04-21,,Q03,China,Yunnan,Ailao Mountains Nature Preserve,CN-AMN-LRTR,2004.0,1.0,24.53333333,101.0166667,2476.0,Thinned,,,,Lithocarpus chintungensis; Rhododendron leptothrium; Vaccinium ducluoxii; Lithocarpus xylocarpus; Castanopsis wattii; Schima noronhae; Hartia sinensis; Manglietia insignsis,Subtropical,Forest,Natural,Loamy alfisols,Dry,,,,,,11.3,1840.0,,,,30.0,1.0,464.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.0,,,,,,,,,Q10s estimated from Table 1
2010-04-21,,Q03,China,Yunnan,Ailao Mountains Nature Preserve,CN-AMN-TR,2004.0,1.0,24.53333333,101.0166667,2476.0,Trench,,,,Lithocarpus chintungensis; Rhododendron leptothrium; Vaccinium ducluoxii; Lithocarpus xylocarpus; Castanopsis wattii; Schima noronhae; Hartia sinensis; Manglietia insignsis,Subtropical,Forest,Natural,Loamy alfisols,Dry,,,,,,11.3,1840.0,,,,30.0,1.0,817.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.0,,,,,,,,,Q10s estimated from Table 1
2010-04-21,,Q03,China,Yunnan,Ailao Mountains Nature Preserve,CN-AMN-GIRD,2004.0,1.0,24.53333333,101.0166667,2476.0,Girdling,,,,Lithocarpus chintungensis; Rhododendron leptothrium; Vaccinium ducluoxii; Lithocarpus xylocarpus; Castanopsis wattii; Schima noronhae; Hartia sinensis; Manglietia insignsis,Subtropical,Forest,Natural,Loamy alfisols,Dry,,,,,,11.3,1840.0,,,,30.0,1.0,781.0,,,,,,,,,,,,,,,,,,,,,,,258.0,,,,,91.0,,,,,,,,,Q10s estimated from Table 1
